Batchnumber,D loss,Dec loss,G loss,ber loss
360,0.6058681011199951,0.6931489706039429,0.6944012641906738,tensor([0.5047])
361,0.6060223579406738,0.6931447982788086,0.6944175958633423,tensor([0.4986])
362,0.6048323512077332,0.6931449174880981,0.6944987773895264,tensor([0.4996])
363,0.6061376333236694,0.6931453347206116,0.6943541169166565,tensor([0.4992])
364,0.6056444644927979,0.6931452751159668,0.6943880915641785,tensor([0.4962])
365,0.6057217121124268,0.6931394338607788,0.694408118724823,tensor([0.4943])
366,0.6052592992782593,0.6931489706039429,0.6946055293083191,tensor([0.4991])
367,0.6059597730636597,0.6931465864181519,0.6943840980529785,tensor([0.5009])
368,0.6056116819381714,0.6931412220001221,0.6943932771682739,tensor([0.4979])
369,0.6052318811416626,0.6931462287902832,0.6944857239723206,tensor([0.4968])
370,0.6058266162872314,0.6931493878364563,0.694322943687439,tensor([0.5018])
371,0.6060786247253418,0.6931438446044922,0.6942093968391418,tensor([0.4960])
372,0.6056814193725586,0.6931436061859131,0.694344699382782,tensor([0.4945])
373,0.6052457094192505,0.6931428909301758,0.6944489479064941,tensor([0.4929])
374,0.6055590510368347,0.6931499242782593,0.6944100260734558,tensor([0.5009])
375,0.6062570214271545,0.6931462287902832,0.6942857503890991,tensor([0.5012])
376,0.6055542230606079,0.6931450963020325,0.6942310929298401,tensor([0.4958])
377,0.6060130000114441,0.693145751953125,0.6942823529243469,tensor([0.5005])
378,0.6056704521179199,0.6931490302085876,0.6944035291671753,tensor([0.4997])
379,0.6054642200469971,0.6931494474411011,0.6943672895431519,tensor([0.5036])
380,0.6055407524108887,0.6931437253952026,0.6944854259490967,tensor([0.4954])
381,0.6047897338867188,0.6931428909301758,0.6945157051086426,tensor([0.4950])
382,0.6053390502929688,0.693145751953125,0.6943269371986389,tensor([0.5010])
383,0.6047630906105042,0.6931439638137817,0.6944043040275574,tensor([0.4933])
384,0.6056223511695862,0.693145215511322,0.6944290995597839,tensor([0.4995])
385,0.6049185991287231,0.6931447982788086,0.6945778131484985,tensor([0.4963])
386,0.6055373549461365,0.6931475400924683,0.6942915320396423,tensor([0.4991])
387,0.6051129102706909,0.6931475400924683,0.6943057775497437,tensor([0.4994])
388,0.6057724952697754,0.6931453943252563,0.6942996978759766,tensor([0.4985])
389,0.6053308248519897,0.6931450963020325,0.69438236951828,tensor([0.4976])
390,0.6048794984817505,0.6931407451629639,0.6943283677101135,tensor([0.4942])
391,0.6048399806022644,0.6931350827217102,0.6943529844284058,tensor([0.4919])
392,0.6051859855651855,0.6931548118591309,0.6944596767425537,tensor([0.5059])
393,0.6054235696792603,0.6931476593017578,0.6942456960678101,tensor([0.5015])
394,0.6048298478126526,0.6931425333023071,0.6944426894187927,tensor([0.4969])
395,0.6051161885261536,0.693162202835083,0.6944115161895752,tensor([0.5130])
396,0.6056357026100159,0.6931418776512146,0.6943889856338501,tensor([0.4938])
397,0.604932427406311,0.6931437253952026,0.6944465041160583,tensor([0.4979])
398,0.6043605804443359,0.6931452751159668,0.6945160031318665,tensor([0.4980])
399,0.6053783297538757,0.6931422352790833,0.69437175989151,tensor([0.4969])
400,0.604465126991272,0.693149209022522,0.6944345831871033,tensor([0.5015])
401,0.6049567461013794,0.693151593208313,0.6944165229797363,tensor([0.5023])
402,0.605009913444519,0.6931495666503906,0.6942845582962036,tensor([0.5028])
403,0.6037728786468506,0.6931473612785339,0.6945886015892029,tensor([0.5001])
404,0.6050580739974976,0.6931464672088623,0.6942746043205261,tensor([0.5004])
405,0.6053292155265808,0.6931461095809937,0.6942408680915833,tensor([0.4984])
406,0.6042543649673462,0.6931477189064026,0.6943553686141968,tensor([0.5035])
407,0.6043297052383423,0.6931505799293518,0.6944650411605835,tensor([0.5021])
408,0.6044596433639526,0.6931469440460205,0.6944188475608826,tensor([0.4988])
409,0.6050921678543091,0.6931411027908325,0.6943699717521667,tensor([0.4972])
410,0.6047881841659546,0.6931512355804443,0.6944335103034973,tensor([0.5031])
411,0.6041858196258545,0.6931580901145935,0.6945182681083679,tensor([0.5090])
412,0.6044619083404541,0.693148136138916,0.6944358944892883,tensor([0.5007])
413,0.6046125888824463,0.6931454539299011,0.6942825317382812,tensor([0.4998])
414,0.6042236089706421,0.6931462287902832,0.6945285797119141,tensor([0.4968])
415,0.6047800183296204,0.6931442022323608,0.6943573951721191,tensor([0.4965])
416,0.6051185131072998,0.6931436657905579,0.694200336933136,tensor([0.5027])
417,0.6042040586471558,0.6931447982788086,0.6942969560623169,tensor([0.4986])
418,0.6047134399414062,0.6931464076042175,0.6943207383155823,tensor([0.5040])
419,0.604777455329895,0.693135142326355,0.6942811608314514,tensor([0.4951])
420,0.6041699647903442,0.6930949687957764,0.6941304206848145,tensor([0.4867])
421,0.604473888874054,0.692972719669342,0.6941724419593811,tensor([0.4788])
422,0.6042298078536987,0.6930263042449951,0.6943670511245728,tensor([0.4922])
423,0.6046918630599976,0.6924073100090027,0.6936758160591125,tensor([0.4786])
424,0.604110836982727,0.6924662590026855,0.6936954855918884,tensor([0.4789])
425,0.6044248342514038,0.6910130977630615,0.692210853099823,tensor([0.4675])
426,0.6045900583267212,0.6917417645454407,0.6929961442947388,tensor([0.4782])
427,0.6038869619369507,0.6882471442222595,0.6895735263824463,tensor([0.4395])
428,0.6050169467926025,0.6872788071632385,0.6884725689888,tensor([0.4380])
429,0.6039196252822876,0.6841192245483398,0.6853693127632141,tensor([0.4362])
430,0.604369044303894,0.6833928823471069,0.6847344040870667,tensor([0.4299])
431,0.6043525338172913,0.6806002855300903,0.6819093823432922,tensor([0.4196])
432,0.6046262979507446,0.681146502494812,0.6824651956558228,tensor([0.4194])
433,0.6041608452796936,0.6787970066070557,0.6801023483276367,tensor([0.4181])
434,0.6047035455703735,0.6767511367797852,0.6780468225479126,tensor([0.4112])
435,0.6054040789604187,0.6742558479309082,0.6754159331321716,tensor([0.4059])
436,0.6046479940414429,0.6737450361251831,0.6750110387802124,tensor([0.4067])
437,0.6045831441879272,0.6739214062690735,0.675387978553772,tensor([0.4058])
438,0.6044957637786865,0.6724534034729004,0.6739530563354492,tensor([0.4029])
439,0.6043623089790344,0.6713676452636719,0.6727379560470581,tensor([0.4051])
440,0.6052399277687073,0.6740160584449768,0.6751595139503479,tensor([0.4061])
441,0.6042395234107971,0.6720634698867798,0.673461377620697,tensor([0.4055])
442,0.6054278612136841,0.6723101139068604,0.6734030842781067,tensor([0.4000])
443,0.6053084135055542,0.6732407808303833,0.67450350522995,tensor([0.4003])
444,0.6047770977020264,0.6697453856468201,0.6711497902870178,tensor([0.4000])
445,0.60465407371521,0.6679291129112244,0.6691815853118896,tensor([0.3907])
446,0.6045300960540771,0.6657466888427734,0.6671174764633179,tensor([0.3824])
447,0.6044861078262329,0.6675001382827759,0.668761134147644,tensor([0.3896])
448,0.6049869060516357,0.6643855571746826,0.6656337380409241,tensor([0.3869])
449,0.6055834293365479,0.6646786332130432,0.6659194231033325,tensor([0.3851])
450,0.604961633682251,0.6638357639312744,0.6650534272193909,tensor([0.3876])
451,0.6048287153244019,0.6627283692359924,0.6640217304229736,tensor([0.3835])
452,0.605086088180542,0.6610507965087891,0.6624462008476257,tensor([0.3790])
453,0.6049325466156006,0.6632835865020752,0.6644260287284851,tensor([0.3853])
454,0.6044878959655762,0.66261225938797,0.6640884280204773,tensor([0.3834])
455,0.6047674417495728,0.6607986092567444,0.6619765162467957,tensor([0.3782])
456,0.6047307252883911,0.6595412492752075,0.6607598662376404,tensor([0.3794])
457,0.6046171188354492,0.6593552827835083,0.6606209874153137,tensor([0.3806])
458,0.6045725345611572,0.6573132276535034,0.6587026119232178,tensor([0.3738])
459,0.6050291061401367,0.6570621728897095,0.6585124731063843,tensor([0.3701])
460,0.6051284074783325,0.6562464833259583,0.6575807332992554,tensor([0.3697])
461,0.6045976281166077,0.6565594673156738,0.6579544544219971,tensor([0.3735])
462,0.604465901851654,0.655094563961029,0.6563928723335266,tensor([0.3663])
463,0.60521000623703,0.6555248498916626,0.6569195985794067,tensor([0.3672])
464,0.6050262451171875,0.6536917686462402,0.6549494862556458,tensor([0.3657])
465,0.6047925353050232,0.6537465453147888,0.6551263928413391,tensor([0.3687])
466,0.6054500937461853,0.6500574350357056,0.6515367031097412,tensor([0.3614])
467,0.6059120893478394,0.6523502469062805,0.6536309719085693,tensor([0.3668])
468,0.6056088209152222,0.651439905166626,0.6527953743934631,tensor([0.3593])
469,0.6046169996261597,0.6497431993484497,0.6512438058853149,tensor([0.3604])
470,0.6058000326156616,0.6478910446166992,0.6492700576782227,tensor([0.3554])
471,0.606012225151062,0.6477721333503723,0.6491022706031799,tensor([0.3548])
472,0.605719268321991,0.646773099899292,0.6481258869171143,tensor([0.3479])
473,0.6050176024436951,0.6434903144836426,0.64493727684021,tensor([0.3531])
474,0.6062723398208618,0.6445462107658386,0.6458107233047485,tensor([0.3492])
475,0.6051153540611267,0.6454465389251709,0.6469355225563049,tensor([0.3507])
476,0.6058159470558167,0.6425882577896118,0.6437967419624329,tensor([0.3460])
477,0.605870246887207,0.6412585973739624,0.6425540447235107,tensor([0.3427])
478,0.605611264705658,0.6418334245681763,0.6430802345275879,tensor([0.3505])
479,0.605124294757843,0.6396368145942688,0.6408863067626953,tensor([0.3417])
480,0.6055165529251099,0.6403924226760864,0.6418014764785767,tensor([0.3454])
481,0.6061913967132568,0.6412298083305359,0.6425154805183411,tensor([0.3447])
482,0.6055927276611328,0.635498583316803,0.6369457840919495,tensor([0.3412])
483,0.6055874824523926,0.6374808549880981,0.6388363838195801,tensor([0.3428])
484,0.6054134368896484,0.6344912052154541,0.6358429193496704,tensor([0.3386])
485,0.6060549020767212,0.6364732384681702,0.6378325819969177,tensor([0.3377])
486,0.6058819890022278,0.6322275996208191,0.6334755420684814,tensor([0.3332])
487,0.6054844856262207,0.6334707736968994,0.6348603367805481,tensor([0.3369])
488,0.6051253080368042,0.6341077089309692,0.6355240345001221,tensor([0.3356])
489,0.6055760383605957,0.6318496465682983,0.6333558559417725,tensor([0.3324])
490,0.6052769422531128,0.6336614489555359,0.6352101564407349,tensor([0.3339])
491,0.6048955917358398,0.6293616890907288,0.6308051943778992,tensor([0.3290])
492,0.6047292947769165,0.6313055753707886,0.6328692436218262,tensor([0.3314])
493,0.6052740812301636,0.6271705031394958,0.6286993622779846,tensor([0.3255])
494,0.6053255200386047,0.6263130903244019,0.627779483795166,tensor([0.3265])
495,0.605181097984314,0.6297607421875,0.631074070930481,tensor([0.3297])
496,0.6049177050590515,0.6281189918518066,0.6296154856681824,tensor([0.3305])
497,0.6061683893203735,0.6283986568450928,0.6296868324279785,tensor([0.3256])
498,0.6053794026374817,0.6272742748260498,0.6286656260490417,tensor([0.3233])
499,0.6055910587310791,0.6229881048202515,0.6243913769721985,tensor([0.3191])
500,0.6055736541748047,0.6242642998695374,0.6255829334259033,tensor([0.3251])
501,0.6052500009536743,0.6252657771110535,0.6267129778862,tensor([0.3260])
502,0.6053800582885742,0.6203789710998535,0.6216775178909302,tensor([0.3184])
503,0.6052559614181519,0.6209914088249207,0.6224822998046875,tensor([0.3179])
504,0.6052059531211853,0.6198710203170776,0.6212538480758667,tensor([0.3155])
505,0.6052890419960022,0.6231436133384705,0.6244482398033142,tensor([0.3162])
506,0.6050443649291992,0.6209694743156433,0.6224775910377502,tensor([0.3162])
507,0.6063021421432495,0.6161990761756897,0.6175026893615723,tensor([0.3078])
508,0.6057520508766174,0.6180930733680725,0.6195366978645325,tensor([0.3143])
509,0.6049659252166748,0.6138214468955994,0.6151934266090393,tensor([0.3110])
510,0.6057753562927246,0.6130556464195251,0.614375650882721,tensor([0.3096])
511,0.6049374341964722,0.6158124208450317,0.6172081232070923,tensor([0.3102])
512,0.6052080392837524,0.6148906946182251,0.6163232326507568,tensor([0.3118])
513,0.6046684980392456,0.6155924797058105,0.6170147061347961,tensor([0.3102])
514,0.6046163439750671,0.6130760908126831,0.6145234704017639,tensor([0.3100])
515,0.6050533056259155,0.6103991270065308,0.6118963956832886,tensor([0.3000])
516,0.6052465438842773,0.6123103499412537,0.6135600805282593,tensor([0.3065])
517,0.6043356657028198,0.6091760396957397,0.6106438636779785,tensor([0.3013])
518,0.6056735515594482,0.6112486124038696,0.6124740839004517,tensor([0.3077])
519,0.6047481298446655,0.6089053153991699,0.6103758811950684,tensor([0.2977])
520,0.6050628423690796,0.6069139242172241,0.6082237362861633,tensor([0.2947])
521,0.6053502559661865,0.6079405546188354,0.6092785596847534,tensor([0.2971])
522,0.604465126991272,0.6062556505203247,0.6078152656555176,tensor([0.2974])
523,0.6054847240447998,0.605530858039856,0.606752872467041,tensor([0.2958])
524,0.6056188941001892,0.6048698425292969,0.6062582731246948,tensor([0.2941])
525,0.6055139303207397,0.6019277572631836,0.6032358407974243,tensor([0.2902])
526,0.6042864322662354,0.6026036143302917,0.6040476560592651,tensor([0.2930])
527,0.6043072938919067,0.6028807163238525,0.6044336557388306,tensor([0.2903])
528,0.6046422123908997,0.6005990505218506,0.6021084785461426,tensor([0.2863])
529,0.6054542660713196,0.6011730432510376,0.6024950742721558,tensor([0.2852])
530,0.6047797203063965,0.6016218066215515,0.6031202077865601,tensor([0.2912])
531,0.6048457622528076,0.5992304086685181,0.600601077079773,tensor([0.2876])
532,0.6045645475387573,0.5979641675949097,0.5992944240570068,tensor([0.2869])
533,0.6050671935081482,0.5947927236557007,0.5960360169410706,tensor([0.2854])
534,0.6040539741516113,0.5946086645126343,0.5960829257965088,tensor([0.2847])
535,0.6045033931732178,0.5961294174194336,0.5974740386009216,tensor([0.2823])
536,0.604631245136261,0.5903847217559814,0.5917270183563232,tensor([0.2757])
537,0.6036939024925232,0.5906316041946411,0.5921201705932617,tensor([0.2767])
538,0.6039311289787292,0.590810239315033,0.592378556728363,tensor([0.2775])
539,0.604367733001709,0.5898852348327637,0.5913465023040771,tensor([0.2742])
540,0.6038488149642944,0.5893118977546692,0.5908891558647156,tensor([0.2769])
541,0.6037687659263611,0.5900369882583618,0.5914302468299866,tensor([0.2726])
542,0.6036748290061951,0.5848745703697205,0.5862866044044495,tensor([0.2718])
543,0.6045845746994019,0.5843153595924377,0.5857105255126953,tensor([0.2695])
544,0.6028978228569031,0.5848218202590942,0.5864653587341309,tensor([0.2687])
545,0.6032209396362305,0.5855631232261658,0.5871993899345398,tensor([0.2658])
546,0.6033904552459717,0.5843840837478638,0.5859838724136353,tensor([0.2657])
547,0.6042170524597168,0.5770057439804077,0.5784673690795898,tensor([0.2596])
548,0.6033994555473328,0.5807170867919922,0.5821732878684998,tensor([0.2621])
549,0.6041577458381653,0.5795625448226929,0.5810486078262329,tensor([0.2648])
550,0.6036455035209656,0.5777314901351929,0.5792397856712341,tensor([0.2607])
551,0.6031639575958252,0.5785966515541077,0.5800985097885132,tensor([0.2654])
552,0.6031942367553711,0.5774896740913391,0.5791235566139221,tensor([0.2656])
553,0.6032381057739258,0.5772196650505066,0.5786389708518982,tensor([0.2579])
554,0.6028156876564026,0.5725206732749939,0.5740960240364075,tensor([0.2562])
555,0.6032296419143677,0.571712076663971,0.5732171535491943,tensor([0.2549])
556,0.6029788255691528,0.5713711380958557,0.5729007720947266,tensor([0.2529])
557,0.6029611229896545,0.5744114518165588,0.5759038329124451,tensor([0.2581])
558,0.6025124788284302,0.5719342231750488,0.5735438466072083,tensor([0.2516])
559,0.6032350063323975,0.5702110528945923,0.5715427994728088,tensor([0.2455])
560,0.6034998893737793,0.5641251802444458,0.5656611919403076,tensor([0.2429])
561,0.6018928289413452,0.5644415020942688,0.5660262703895569,tensor([0.2429])
562,0.6032950282096863,0.5633491277694702,0.5648962259292603,tensor([0.2425])
563,0.6028047800064087,0.5617797374725342,0.5632137060165405,tensor([0.2399])
564,0.603124737739563,0.5648404359817505,0.56657874584198,tensor([0.2422])
565,0.6025344729423523,0.5610527992248535,0.5625380873680115,tensor([0.2396])
566,0.6036986708641052,0.5579017400741577,0.5593206286430359,tensor([0.2337])
567,0.6024874448776245,0.5595098733901978,0.5610458850860596,tensor([0.2409])
568,0.603154182434082,0.5542929768562317,0.5558742880821228,tensor([0.2290])
569,0.602837324142456,0.5562097430229187,0.5576885342597961,tensor([0.2381])
570,0.6025078296661377,0.5528578758239746,0.5545048117637634,tensor([0.2282])
571,0.6022809743881226,0.552236795425415,0.5538913011550903,tensor([0.2257])
572,0.6032905578613281,0.551670253276825,0.5530714988708496,tensor([0.2253])
573,0.6032896041870117,0.5512027740478516,0.5526524782180786,tensor([0.2256])
574,0.6028672456741333,0.5496888160705566,0.5511281490325928,tensor([0.2230])
575,0.6027113199234009,0.5478255152702332,0.5492557883262634,tensor([0.2236])
576,0.6020276546478271,0.5459021925926208,0.5476174354553223,tensor([0.2216])
577,0.6028580665588379,0.5464083552360535,0.5478172898292542,tensor([0.2230])
578,0.6022975444793701,0.542401909828186,0.544037401676178,tensor([0.2137])
579,0.6022739410400391,0.5409685969352722,0.542548418045044,tensor([0.2178])
580,0.6021499633789062,0.5429654717445374,0.5444075465202332,tensor([0.2196])
581,0.601961076259613,0.5443436503410339,0.5458199381828308,tensor([0.2160])
582,0.6018373966217041,0.5367066860198975,0.5384572744369507,tensor([0.2047])
583,0.6027992963790894,0.5384050011634827,0.5398555397987366,tensor([0.2070])
584,0.6028095483779907,0.5362391471862793,0.5378162860870361,tensor([0.2139])
585,0.6022088527679443,0.5361727476119995,0.5377455353736877,tensor([0.2047])
586,0.6024399995803833,0.5376065373420715,0.5391493439674377,tensor([0.2075])
587,0.6022856831550598,0.5332873463630676,0.5348539352416992,tensor([0.2057])
588,0.6025257110595703,0.5297797322273254,0.5315317511558533,tensor([0.2001])
589,0.6031620502471924,0.5301505923271179,0.5314674973487854,tensor([0.1992])
590,0.6028163433074951,0.5292386412620544,0.5309646725654602,tensor([0.1993])
591,0.6018192768096924,0.5239741802215576,0.5257370471954346,tensor([0.1922])
592,0.6020193696022034,0.5253147482872009,0.526944100856781,tensor([0.1957])
593,0.6017760038375854,0.5268762111663818,0.5285449624061584,tensor([0.1936])
594,0.6017091274261475,0.5232316851615906,0.5249042510986328,tensor([0.1870])
595,0.6015052199363708,0.5196837186813354,0.5213417410850525,tensor([0.1846])
596,0.6031626462936401,0.5189132690429688,0.5203920602798462,tensor([0.1890])
597,0.6011457443237305,0.518517255783081,0.5202953219413757,tensor([0.1836])
598,0.603575587272644,0.5182311534881592,0.5196574926376343,tensor([0.1833])
599,0.6019220948219299,0.5179362297058105,0.5198774337768555,tensor([0.1805])
600,0.6024324893951416,0.515799880027771,0.5172812342643738,tensor([0.1766])
601,0.602088212966919,0.5129433870315552,0.5145277380943298,tensor([0.1788])
602,0.6018139719963074,0.5123069882392883,0.5139316916465759,tensor([0.1777])
603,0.6016720533370972,0.5053800344467163,0.5069788098335266,tensor([0.1638])
604,0.6016360521316528,0.5069488286972046,0.5089167952537537,tensor([0.1671])
605,0.6020159721374512,0.504783034324646,0.5063173770904541,tensor([0.1634])
606,0.6016480326652527,0.5020169615745544,0.5038467049598694,tensor([0.1550])
607,0.6011883020401001,0.5028902292251587,0.5044324398040771,tensor([0.1579])
608,0.6017806529998779,0.5017093420028687,0.5035141110420227,tensor([0.1554])
609,0.6020092964172363,0.498583048582077,0.5002310872077942,tensor([0.1491])
610,0.6014454364776611,0.49708664417266846,0.49891871213912964,tensor([0.1505])
611,0.6008762121200562,0.49599793553352356,0.4978415369987488,tensor([0.1483])
612,0.6013467907905579,0.49727118015289307,0.4989294409751892,tensor([0.1497])
613,0.6034368276596069,0.4975028932094574,0.49937117099761963,tensor([0.1489])
614,0.6023761034011841,0.49530941247940063,0.4968692362308502,tensor([0.1479])
615,0.6019738912582397,0.49453309178352356,0.4961572587490082,tensor([0.1490])
616,0.6013801097869873,0.4917528033256531,0.4935958683490753,tensor([0.1475])
617,0.6013855934143066,0.4925583004951477,0.49417561292648315,tensor([0.1415])
618,0.601573646068573,0.4917411208152771,0.4934768080711365,tensor([0.1424])
619,0.60140061378479,0.4889879822731018,0.490720272064209,tensor([0.1391])
620,0.6014763116836548,0.48682326078414917,0.4885958135128021,tensor([0.1368])
621,0.6018396019935608,0.4881373643875122,0.48984262347221375,tensor([0.1397])
622,0.6019041538238525,0.48624756932258606,0.487964004278183,tensor([0.1339])
623,0.6013576984405518,0.48417872190475464,0.4859142005443573,tensor([0.1353])
624,0.601536214351654,0.48091959953308105,0.4828264117240906,tensor([0.1313])
625,0.6014125347137451,0.48294371366500854,0.4846135973930359,tensor([0.1287])
626,0.6014094948768616,0.4826657772064209,0.48448100686073303,tensor([0.1346])
627,0.6018291115760803,0.4830939769744873,0.4846353828907013,tensor([0.1323])
628,0.600928783416748,0.479352742433548,0.4809930622577667,tensor([0.1238])
629,0.6007512211799622,0.4803599715232849,0.4821566641330719,tensor([0.1276])
630,0.6016088128089905,0.47752663493156433,0.4790712893009186,tensor([0.1257])
631,0.6014729738235474,0.47721198201179504,0.4788939654827118,tensor([0.1241])
632,0.6013010740280151,0.4778233766555786,0.4797005355358124,tensor([0.1243])
633,0.6010022163391113,0.47620320320129395,0.47793567180633545,tensor([0.1228])
634,0.6016572117805481,0.47529900074005127,0.47694993019104004,tensor([0.1207])
635,0.6013672947883606,0.47324326634407043,0.47513899207115173,tensor([0.1221])
636,0.6018359661102295,0.4731059670448303,0.4749183654785156,tensor([0.1168])
637,0.6014218926429749,0.47120267152786255,0.472956120967865,tensor([0.1200])
638,0.6015704870223999,0.47436463832855225,0.47607722878456116,tensor([0.1213])
639,0.6013652682304382,0.46814629435539246,0.46983203291893005,tensor([0.1127])
640,0.6010056138038635,0.47179731726646423,0.47363802790641785,tensor([0.1201])
641,0.6013320684432983,0.4676532447338104,0.4694395065307617,tensor([0.1127])
642,0.6021965742111206,0.4670878052711487,0.46863028407096863,tensor([0.1149])
643,0.6018220782279968,0.4649539291858673,0.4666447043418884,tensor([0.1105])
644,0.6012924909591675,0.466026246547699,0.467841774225235,tensor([0.1107])
645,0.6013576984405518,0.464400053024292,0.46614381670951843,tensor([0.1108])
646,0.6009016036987305,0.46229785680770874,0.46413353085517883,tensor([0.1094])
647,0.6004041433334351,0.4627220630645752,0.4644008278846741,tensor([0.1106])
648,0.601931095123291,0.4622492790222168,0.46399110555648804,tensor([0.1058])
649,0.6013791561126709,0.4618149995803833,0.4635637402534485,tensor([0.1060])
650,0.6011373400688171,0.46097809076309204,0.46266642212867737,tensor([0.1057])
651,0.6012722849845886,0.4562571048736572,0.4579910933971405,tensor([0.0972])
652,0.6014880537986755,0.45751968026161194,0.4592992663383484,tensor([0.0985])
653,0.6013403534889221,0.4574609398841858,0.45930036902427673,tensor([0.1012])
654,0.599979043006897,0.45384010672569275,0.45575645565986633,tensor([0.1002])
655,0.6010549664497375,0.4538225531578064,0.4555071294307709,tensor([0.0942])
656,0.6016117334365845,0.45430004596710205,0.4559851586818695,tensor([0.0989])
657,0.6012004613876343,0.4517875909805298,0.4535983204841614,tensor([0.0922])
658,0.6017557978630066,0.45191508531570435,0.453522652387619,tensor([0.0930])
659,0.6019337177276611,0.44603782892227173,0.4477054178714752,tensor([0.0841])
660,0.6004887819290161,0.44757384061813354,0.449605792760849,tensor([0.0866])
661,0.6008687019348145,0.4494907855987549,0.451468825340271,tensor([0.0897])
662,0.6008901596069336,0.44636330008506775,0.4481610953807831,tensor([0.0866])
663,0.6011000871658325,0.4465588331222534,0.44826579093933105,tensor([0.0856])
664,0.6007750034332275,0.44570380449295044,0.4475547969341278,tensor([0.0840])
665,0.6012673377990723,0.443524032831192,0.4452844262123108,tensor([0.0815])
666,0.6010539531707764,0.442403107881546,0.44421419501304626,tensor([0.0846])
667,0.6012118458747864,0.4417126476764679,0.4435513913631439,tensor([0.0788])
668,0.6005347371101379,0.44237688183784485,0.4443594515323639,tensor([0.0790])
669,0.6009746789932251,0.4379255771636963,0.43988698720932007,tensor([0.0764])
670,0.6015459299087524,0.4407922029495239,0.4424988031387329,tensor([0.0786])
671,0.6008763909339905,0.43586087226867676,0.4376514256000519,tensor([0.0708])
672,0.6003512740135193,0.436214804649353,0.4382261633872986,tensor([0.0734])
673,0.6010710000991821,0.43138712644577026,0.43323877453804016,tensor([0.0680])
674,0.6007236242294312,0.43203380703926086,0.43396803736686707,tensor([0.0646])
675,0.6006839871406555,0.4315072298049927,0.43334394693374634,tensor([0.0651])
676,0.6009054780006409,0.42834699153900146,0.43013739585876465,tensor([0.0590])
677,0.600695013999939,0.4283687472343445,0.43008655309677124,tensor([0.0564])
678,0.6009505391120911,0.4280833601951599,0.4299798905849457,tensor([0.0592])
679,0.6001431345939636,0.4265044033527374,0.4284922480583191,tensor([0.0567])
680,0.6011291742324829,0.4259820878505707,0.42774906754493713,tensor([0.0568])
681,0.6000233292579651,0.42579227685928345,0.42782291769981384,tensor([0.0579])
682,0.6006321907043457,0.42321476340293884,0.42504367232322693,tensor([0.0526])
683,0.6015836000442505,0.42249926924705505,0.42421555519104004,tensor([0.0546])
684,0.6010717153549194,0.4202994406223297,0.42208078503608704,tensor([0.0492])
685,0.6017684936523438,0.42233556509017944,0.4242103397846222,tensor([0.0522])
686,0.6012146472930908,0.41917431354522705,0.42101871967315674,tensor([0.0474])
687,0.6003539562225342,0.4177493453025818,0.4197239577770233,tensor([0.0466])
688,0.6004742383956909,0.4185703992843628,0.4204608201980591,tensor([0.0468])
689,0.6013824939727783,0.41636335849761963,0.4181163012981415,tensor([0.0446])
690,0.6009360551834106,0.41650694608688354,0.41826775670051575,tensor([0.0448])
691,0.6018061637878418,0.41377323865890503,0.4156495928764343,tensor([0.0419])
692,0.6006639003753662,0.4127119779586792,0.41459736227989197,tensor([0.0378])
693,0.6003133058547974,0.4137679934501648,0.41561809182167053,tensor([0.0401])
694,0.6005715727806091,0.4115363657474518,0.4133880138397217,tensor([0.0374])
695,0.6008805632591248,0.4109231233596802,0.41282200813293457,tensor([0.0377])
696,0.6005545854568481,0.41127943992614746,0.4132140278816223,tensor([0.0364])
697,0.6008891463279724,0.40959545969963074,0.41157370805740356,tensor([0.0352])
698,0.6002056002616882,0.4102691411972046,0.4122164845466614,tensor([0.0364])
699,0.6000211238861084,0.40825679898262024,0.4100809693336487,tensor([0.0348])
700,0.6015387773513794,0.40960729122161865,0.41138696670532227,tensor([0.0364])
701,0.6014735102653503,0.40566837787628174,0.40747877955436707,tensor([0.0337])
702,0.6010724902153015,0.40576398372650146,0.40764373540878296,tensor([0.0341])
703,0.6004835963249207,0.40730994939804077,0.40920767188072205,tensor([0.0364])
704,0.6007657647132874,0.4053671956062317,0.4073161482810974,tensor([0.0331])
705,0.6004782915115356,0.4036795496940613,0.40553537011146545,tensor([0.0328])
706,0.5999462604522705,0.40389758348464966,0.40585771203041077,tensor([0.0318])
707,0.6004166007041931,0.4049723148345947,0.40672001242637634,tensor([0.0342])
708,0.6006160378456116,0.4059127867221832,0.40769314765930176,tensor([0.0338])
709,0.6011455655097961,0.4022105932235718,0.40411290526390076,tensor([0.0306])
710,0.600486159324646,0.4009370505809784,0.40277042984962463,tensor([0.0279])
711,0.6006319522857666,0.3988993167877197,0.4009520709514618,tensor([0.0265])
712,0.6006995439529419,0.4018179774284363,0.40363171696662903,tensor([0.0301])
713,0.6004925966262817,0.4001048803329468,0.4020482003688812,tensor([0.0275])
714,0.6004304885864258,0.39985570311546326,0.40180274844169617,tensor([0.0287])
715,0.6000787019729614,0.39729225635528564,0.3992554545402527,tensor([0.0260])
716,0.60033118724823,0.3977510333061218,0.3996298015117645,tensor([0.0298])
717,0.6003733277320862,0.39793676137924194,0.39988577365875244,tensor([0.0242])
718,0.6011874675750732,0.3960757255554199,0.397832453250885,tensor([0.0226])
719,0.6006579399108887,0.3963719308376312,0.3983475863933563,tensor([0.0265])
